종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"262840","아이퀘스트","KOSDAQ","소프트웨어","13200","700","5.60","130152000000"
"175250","아이큐어","KOSDAQ","제약","40600","200","0.50","366740896200"
"052460","아이크래프트","KOSDAQ","컴퓨터서비스","6800","-260","-3.68","99333964800"
"119830","아이텍","KOSDAQ","반도체","9980","300","3.10","147023633460"
"052770","아이톡시","KOSDAQ","디지털컨텐츠","3180","0","0.00","35178772260"
"124500","아이티센","KOSDAQ","컴퓨터서비스","6000","-250","-4.00","119443998000"
"084850","아이티엠반도체","KOSDAQ","반도체","47550","-100","-0.21","1099411348200"
"027360","아주IB투자","KOSDAQ","금융","7000","-150","-2.10","834751575000"
"032080","아즈텍WB","KOSDAQ","섬유·의류","4025","-150","-3.59","86501391725"
"013310","아진산업","KOSDAQ","운송장비·부품","3570","-20","-0.56","138539497740"
"059120","아진엑스텍","KOSDAQ","반도체","9940","-310","-3.02","96901044240"
"158430","아톤","KOSDAQ","소프트웨어","26200","-1000","-3.68","114063717400"
"067160","아프리카TV","KOSDAQ","소프트웨어","130600","-6000","-4.39","1501216570200"
"001540","안국약품","KOSDAQ","제약","12950","-450","-3.36","168899339000"
"053800","안랩","KOSDAQ","소프트웨어","67700","-400","-0.59","677937983500"
"065660","안트로젠","KOSDAQ","유통","76700","12400","19.28","722655511500"
"297570","알로이스","KOSDAQ","통신장비","5860","-40","-0.68","101550366040"
"260660","알리코제약","KOSDAQ","제약","9450","100","1.07","144840348450"
"131370","알서포트","KOSDAQ","디지털컨텐츠","10350","550","5.61","551314309050"
"140670","알에스오토메이션","KOSDAQ","IT부품","11000","-250","-2.22","100134540000"
"096610","알에프세미","KOSDAQ","반도체","4715","-110","-2.28","48322460190"
"061040","알에프텍","KOSDAQ","통신장비","7110","-40","-0.56","228154631490"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","16450","-500","-2.95","121508270450"
"347860","알체라","KOSDAQ","소프트웨어","40000","300","0.76","541151760000"
"196170","알테오젠","KOSDAQ","기타서비스","81600","-500","-0.61","3441834960000"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","5240","-10","-0.19","66790596280"
"085810","알티캐스트","KOSDAQ","소프트웨어","2795","30","1.08","82715484345"
"117670","알파홀딩스","KOSDAQ","반도체","4125","-35","-0.84","89417699250"
"291650","압타머사이언스","KOSDAQ","기타서비스","22000","-400","-1.79","186254772000"
"293780","압타바이오","KOSDAQ","기타서비스","71800","-300","-0.42","796637729400"
"196300","애니젠","KOSDAQ","제약","15950","-650","-3.92","80167331750"
"310200","애니플러스","KOSDAQ","오락·문화","3635","75","2.11","106861181115"
"900100","애머릿지","KOSDAQ","유통","3585","0","0.00","109692162975"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","6310","-220","-3.37","260808989950"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","12100","-400","-3.20","137100719800"
"290740","액트로","KOSDAQ","IT부품","8800","-20","-0.23","88572096800"
"238090","앤디포스","KOSDAQ","비금속","10500","200","1.94","252400281000"
"092600","앤씨앤","KOSDAQ","반도체","4610","-35","-0.75","96567975000"
"129890","앱코","KOSDAQ","정보기기","22150","50","0.23","217811626300"
"174900","앱클론","KOSDAQ","제약","21100","-350","-1.63","322367255900"
"255440","야스","KOSDAQ","IT부품","16550","-500","-2.93","216109900000"
"030960","양지사","KOSDAQ","출판·매체복제","13000","-50","-0.38","207740000000"
"102120","어보브반도체","KOSDAQ","반도체","14600","-150","-1.02","254910933800"
"238120","얼라인드","KOSDAQ","의료·정밀기기","9890","-410","-3.98","71103640720"
"019990","에너토크","KOSDAQ","기계·장비","11050","-200","-1.78","107804772400"
"270660","에브리봇","KOSDAQ","일반전기전자","30300","-2750","-8.32","184698831300"
"038680","에스넷","KOSDAQ","컴퓨터서비스","7750","-110","-1.40","124582916250"
"217480","에스디생명공학","KOSDAQ","화학","4840","-155","-3.10","108488919440"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","7101198800"
"097780","에스맥","KOSDAQ","IT부품","1345","-25","-1.82","380984885610"
"042110","에스씨디","KOSDAQ","일반전기전자","2585","-35","-1.34","124931922940"
"298060","에스씨엠생명과학","KOSDAQ","제약","28800","-650","-2.21","346229395200"
"065420","에스아이리소스","KOSDAQ","광업","639","0","0.00","43500682854"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"101490","에스앤에스텍","KOSDAQ","반도체","32450","-900","-2.70","696099455150"
"095910","에스에너지","KOSDAQ","IT부품","4615","-20","-0.43","68748127435"
"275630","에스에스알","KOSDAQ","소프트웨어","6740","-140","-2.03","39968456120"
"031330","에스에이엠티","KOSDAQ","유통","4270","-235","-5.22","426978936090"
"060540","에스에이티","KOSDAQ","통신장비","3490","-75","-2.10","91205237940"
"056190","에스에프에이","KOSDAQ","기계·장비","40900","-150","-0.37","1468668284000"
"080000","에스엔유","KOSDAQ","기계·장비","4285","-35","-0.81","147073497950"
"214310","에스엘바이오닉스","KOSDAQ","반도체","1370","-40","-2.84","56653490810"
"041510","에스엠","KOSDAQ","오락·문화","61400","-1000","-1.60","1444290771400"
"007820","에스엠코어","KOSDAQ","기계·장비","7800","-100","-1.27","156264778800"
"109610","에스와이","KOSDAQ","금속","4285","190","4.64","200834016370"
"306040","에스제이그룹","KOSDAQ","섬유·의류","26850","-550","-2.01","264897481800"
"080440","에스제이케이","KOSDAQ","유통","498","0","0.00","6636328080"
"096630","에스코넥","KOSDAQ","IT부품","2185","-50","-2.24","144577077815"
"069510","에스텍","KOSDAQ","일반전기전자","11800","-50","-0.42","128738000000"
"041910","에스텍파마","KOSDAQ","제약","12050","-200","-1.63","143374069150"
"234300","에스트래픽","KOSDAQ","소프트웨어","7180","-50","-0.69","149531828800"
"039440","에스티아이","KOSDAQ","반도체","17400","200","1.16","275442000000"
"098660","에스티오","KOSDAQ","섬유·의류","3105","-170","-5.19","38815530480"
"052020","에스티큐브","KOSDAQ","IT부품","9290","-110","-1.17","284050138870"
"237690","에스티팜","KOSDAQ","제약","106800","1700","1.62","1992460800000"
"050760","에스폴리텍","KOSDAQ","화학","4935","-55","-1.10","80611635930"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","35000","0","0.00","240601060000"
"317830","에스피시스템스","KOSDAQ","기계·장비","7990","-100","-1.24","65084143000"
"058610","에스피지","KOSDAQ","IT부품","11750","-150","-1.26","260583980000"
"043340","에쎈테크","KOSDAQ","기계·장비","1695","0","0.00","122040000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","6750","480","7.66","147394687500"
"054630","에이디칩스","KOSDAQ","기타제조","1090","-55","-4.80","57780312490"
"200710","에이디테크놀로지","KOSDAQ","반도체","23850","-250","-1.04","317916493200"
"096690","에이루트","KOSDAQ","정보기기","1770","-60","-3.28","32851067250"
"298380","에이비엘바이오","KOSDAQ","제약","20100","-450","-2.19","947177827500"
"195990","에이비프로바이오","KOSDAQ","기계·장비","1190","-35","-2.86","299248804960"
"003800","에이스침대","KOSDAQ","기타제조","48750","0","0.00","540637500000"
"088800","에이스테크","KOSDAQ","통신장비","18600","-400","-2.11","813258978600"
"241840","에이스토리","KOSDAQ","오락·문화","34150","-1600","-4.48","325509604000"
"138360","에이씨티","KOSDAQ","화학","4480","0","0.00","155061688320"
"039230","에이아이비트","KOSDAQ","반도체","543","0","0.00","19975625532"
"312610","에이에프더블류","KOSDAQ","일반전기전자","7700","-390","-4.82","155978037600"
"072990","에이치시티","KOSDAQ","기타서비스","17450","-350","-1.97","122073411950"
"176440","에이치엔티","KOSDAQ","IT부품","1920","0","0.00","164619542400"
"028300","에이치엘비","KOSDAQ","운송장비·부품","35550","1400","4.10","3771058466700"
"067630","에이치엘비생명과학","KOSDAQ","기타서비스","10250","380","3.85","965354286500"
"047920","에이치엘비제약","KOSDAQ","기타서비스","17000","1900","12.58","380082957000"
"043220","에이치엘비파워","KOSDAQ","기계·장비","2610","75","2.96","237811133970"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","38600","50","0.13","208135639000"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2170","15","0.70","9352700000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2170","5","0.23","11099550000"
"044780","에이치케이","KOSDAQ","기계·장비","2240","-75","-3.24","41452962880"
"357230","에이치피오","KOSDAQ","음식료·담배","18850","50","0.27","375834316000"
"071670","에이테크솔루션","KOSDAQ","기계·장비","15300","-150","-0.97","153000000000"
"045660","에이텍","KOSDAQ","정보기기","31150","-400","-1.27","257299000000"
"224110","에이텍티앤","KOSDAQ","정보기기","29650","-450","-1.50","158331000000"
"230980","에이트원","KOSDAQ","출판·매체복제","2825","245","9.50","163477314700"
"021080","에이티넘인베스트","KOSDAQ","금융","4500","140","3.21","216000000000"
"089530","에이티세미콘","KOSDAQ","반도체","3015","-90","-2.90","45112968630"
"200470","에이팩트","KOSDAQ","반도체","7420","-210","-2.75","130248305600"
"262260","에이프로","KOSDAQ","일반전기전자","39750","-400","-1.00","273504883500"
"109960","에이프로젠 H&G","KOSDAQ","유통","890","-17","-1.87","159038743130"
"089970","에이피티씨","KOSDAQ","기계·장비","24700","-200","-0.80","582045496500"
"230240","에치에프알","KOSDAQ","통신장비","22500","-350","-1.53","289845450000"
"064510","에코마이스터","KOSDAQ","기계·장비","550","0","0.00","22321778050"
"230360","에코마케팅","KOSDAQ","기타서비스","25650","-750","-2.84","839602193850"
"038870","에코바이오","KOSDAQ","기타서비스","9060","-150","-1.63","105195605640"
"128540","에코캡","KOSDAQ","운송장비·부품","4005","-110","-2.67","58307994000"
"086520","에코프로","KOSDAQ","IT부품","67300","-3800","-5.34","1258603345100"
"247540","에코프로비엠","KOSDAQ","일반전기전자","278000","-5500","-1.94","6093611548000"
"383310","에코프로에이치엔","KOSDAQ","화학","340900","-29600","-7.99","1304362829700"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","3445","-45","-1.29","88430979650"
"073540","에프알텍","KOSDAQ","통신장비","4515","5","0.11","51471000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","10450","-250","-2.34","126236000000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","3185","-30","-0.93","35001267665"
"036810","에프에스티","KOSDAQ","반도체","26700","-300","-1.11","580906266300"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","6050","-60","-0.98","86907524000"
"083500","에프엔에스테크","KOSDAQ","기계·장비","13300","-100","-0.75","111530102600"
"054940","엑사이엔씨","KOSDAQ","건설","2085","-5","-0.24","69166847580"
"950130","엑세스바이오","KOSDAQ","제약","29300","1200","4.27","1064044941100"
"205100","엑셈","KOSDAQ","소프트웨어","4790","-45","-0.93","162296087670"
"070300","엑스큐어","KOSDAQ","소프트웨어","4265","5","0.12","31416305610"
"092870","엑시콘","KOSDAQ","반도체","14900","-250","-1.65","156094292300"
"317870","엔바이오니아","KOSDAQ","기타제조","9700","-140","-1.42","74428633500"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","4995","40","0.81","162555222060"
"236810","엔비티","KOSDAQ","기타서비스","26350","-350","-1.31","223651237550"
"333620","엔시스","KOSDAQ","일반전기전자","23350","400","1.74","246490632400"
"101400","엔시트론","KOSDAQ","반도체","1185","-15","-1.25","38270652165"
"217820","엔에스","KOSDAQ","기계·장비","10400","-100","-0.95","119737664800"
"031860","엔에스엔","KOSDAQ","유통","1380","-10","-0.72","79616352420"
"310840","엔에이치스팩13호","KOSDAQ","금융","2250","0","0.00","7695000000"
"359090","엔에이치스팩17호","KOSDAQ","금융","2155","0","0.00","15106550000"
"365590","엔에이치스팩18호","KOSDAQ","금융","2235","-15","-0.67","10281000000"
"265740","엔에프씨","KOSDAQ","화학","15250","100","0.66","136209950000"
"354200","엔젠바이오","KOSDAQ","기타서비스","22350","-850","-3.66","276355783200"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","85300","-700","-0.81","710663728500"
"182400","엔케이맥스","KOSDAQ","제약","13800","-450","-3.16","485621379000"
"069410","엔텔스","KOSDAQ","소프트웨어","13300","-700","-5.00","136256159200"
"227950","엔투텍","KOSDAQ","기계·장비","2075","30","1.47","148489965175"
"198080","엔피디","KOSDAQ","IT부품","4410","-140","-3.08","94970165850"
"048830","엔피케이","KOSDAQ","화학","3085","100","3.35","57763302455"
"096870","엘디티","KOSDAQ","반도체","6350","-60","-0.94","42407840000"
"376190","엘비루셈","KOSDAQ","반도체","15150","300","2.02","372690000000"
"061970","엘비세미콘","KOSDAQ","반도체","13400","-300","-2.19","586713532800"
"138690","엘아이에스","KOSDAQ","반도체","7560","310","4.28","125426599200"
"290650","엘앤씨바이오","KOSDAQ","제약","33300","-1400","-4.03","755406870300"
"066970","엘앤에프","KOSDAQ","IT부품","109200","-2300","-2.06","3066197206800"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","19250","-400","-2.04","257810302750"
"073110","엘엠에스","KOSDAQ","IT부품","11200","-300","-2.61","99632456000"
"083310","엘오티베큠","KOSDAQ","반도체","17100","-50","-0.29","304551564300"
"037950","엘컴텍","KOSDAQ","IT부품","1595","45","2.90","134693792805"
"170920","엘티씨","KOSDAQ","반도체","12650","-300","-2.32","101444941950"
"058630","엠게임","KOSDAQ","디지털컨텐츠","9970","-480","-4.59","194852453690"
"019590","엠벤처투자","KOSDAQ","금융","1110","10","0.91","74760825450"
"169330","엠브레인","KOSDAQ","기타서비스","8360","30","0.36","74976317240"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","5660","160","2.91","176496617680"
"009780","엠에스씨","KOSDAQ","음식료·담배","5710","-60","-1.04","100496000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","6700","-90","-1.33","238882382900"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","2830","-60","-2.08","57368797800"
"032790","엠젠플러스","KOSDAQ","정보기기","4075","0","0.00","113017455875"
"033160","엠케이전자","KOSDAQ","반도체","18300","3200","21.19","399080708700"
"347890","엠투아이","KOSDAQ","정보기기","9900","-150","-1.49","166302219600"
"033310","엠투엔","KOSDAQ","금속","19800","1900","10.61","498584869200"
"259630","엠플러스","KOSDAQ","기계·장비","14750","-350","-2.32","168185931000"
"065150","엠피대산","KOSDAQ","유통","819","-33","-3.87","102606289695"
"115960","연우","KOSDAQ","화학","26300","-700","-2.59","326067400000"
"090740","연이비앤티","KOSDAQ","IT부품","3035","-15","-0.49","58047658870"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","12850","100","0.78","104483350000"
"007530","영신금속","KOSDAQ","금속","3030","-35","-1.14","58098589560"
"143540","영우디에스피","KOSDAQ","반도체","2705","-35","-1.28","120642715975"
"036560","영풍정밀","KOSDAQ","기계·장비","10750","-150","-1.38","169312500000"
"265560","영화테크","KOSDAQ","운송장비·부품","13200","-350","-2.58","141110376000"
"036000","예림당","KOSDAQ","출판·매체복제","3330","5","0.15","76704142410"
"250930","예선테크","KOSDAQ","화학","2660","-25","-0.93","87781170400"
"053280","예스24","KOSDAQ","인터넷","15150","-750","-4.72","378750000000"
"122640","예스티","KOSDAQ","반도체","11850","-350","-2.87","202650464250"
"900300","오가닉티코스메틱","KOSDAQ","금융","830","-25","-2.92","53461179800"
"045060","오공","KOSDAQ","화학","4995","-35","-0.70","84625160130"
"080520","오디텍","KOSDAQ","반도체","7450","-180","-2.36","87512237050"
"039830","오로라","KOSDAQ","기타서비스","10800","-150","-1.37","116239212000"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","36300","1500","4.31","337936374600"
"046120","오르비텍","KOSDAQ","기타서비스","7190","-150","-2.04","179523011700"
"014940","오리엔탈정공","KOSDAQ","기계·장비","4785","-80","-1.64","218069967885"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","926","-4","-0.43","108540684412"
"010470","오리콤","KOSDAQ","기타서비스","8930","-200","-2.19","105776296500"
"352910","오비고","KOSDAQ","소프트웨어","28000","1800","6.87","316645112000"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","7350","0","0.00","130446932700"
"052420","오성첨단소재","KOSDAQ","IT부품","3375","-20","-0.59","229120461000"
"241790","오션브릿지","KOSDAQ","반도체","15950","-200","-1.24","159542012300"
"039200","오스코텍","KOSDAQ","제약","33900","50","0.15","1024001197500"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","4440","-60","-1.33","74472359760"
"031510","오스템","KOSDAQ","운송장비·부품","3555","-65","-1.80","99540000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","116100","-4000","-3.33","1658571743700"
"138080","오이솔루션","KOSDAQ","통신장비","42200","-500","-1.17","448336809000"
"080580","오킨스전자","KOSDAQ","반도체","23650","-700","-2.87","418115397700"
"067170","오텍","KOSDAQ","운송장비·부품","13400","0","0.00","206247507000"
"173130","오파스넷","KOSDAQ","소프트웨어","4460","-140","-3.04","52897517800"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","6100","20","0.33","191676536300"
"309930","오하임아이엔티","KOSDAQ","유통","6100","-160","-2.56","125096915100"
"244460","올리패스","KOSDAQ","제약","11300","-500","-4.24","288854035200"
"226950","올릭스","KOSDAQ","기타서비스","46500","700","1.53","637196940000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","2845","-135","-4.53","132148414975"
"082210","옵트론텍","KOSDAQ","IT부품","8960","-150","-1.65","217016567040"
"109080","옵티시스","KOSDAQ","통신장비","28100","-1700","-5.70","158371600000"
"153710","옵티팜","KOSDAQ","제약","15800","200","1.28","230513436400"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","24700","-800","-3.14","170367805400"
"122990","와이솔","KOSDAQ","반도체","13050","0","0.00","367839580050"
"232140","와이아이케이","KOSDAQ","반도체","6290","-90","-1.41","516065251500"
"065530","와이어블","KOSDAQ","통신서비스","4330","-15","-0.35","228883800000"
"067900","와이엔텍","KOSDAQ","기타서비스","15000","-150","-0.99","272994885000"
"155650","와이엠씨","KOSDAQ","IT부품","8460","-60","-0.70","168983068680"
"251370","와이엠티","KOSDAQ","화학","21450","-250","-1.15","320784278100"
"066430","와이오엠","KOSDAQ","유통","2955","110","3.87","46853699880"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","2870","-75","-2.55","164116814330"
"273060","와이즈버즈","KOSDAQ","기타서비스","2165","-35","-1.59","102952184380"
"019210","와이지-원","KOSDAQ","금속","8980","0","0.00","274552894620"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","53800","-600","-1.10","991769052200"
"332570","와이팜","KOSDAQ","IT부품","9270","-180","-1.90","344300370120"
"079000","와토스코리아","KOSDAQ","화학","8250","-140","-1.67","59400000000"
"032820","우리기술","KOSDAQ","일반전기전자","2510","-20","-0.79","332985907080"
"041190","우리기술투자","KOSDAQ","금융","7600","120","1.60","638400000000"
"115440","우리넷","KOSDAQ","통신장비","8910","-280","-3.05","81410171040"
"046970","우리로","KOSDAQ","유통","1910","0","0.00","53792275450"
"082850","우리바이오","KOSDAQ","일반전기전자","5330","70","1.33","240798089740"
"215360","우리산업","KOSDAQ","운송장비·부품","22900","-400","-1.72","209126532700"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","5500","-120","-2.14","103880375500"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","2640","-55","-2.04","182787377520"
"153490","우리이앤엘","KOSDAQ","반도체","1685","-15","-0.88","86743800000"
"037400","우리조명","KOSDAQ","유통","3470","-40","-1.14","90821510620"
"101170","우림기계","KOSDAQ","기계·장비","6410","90","1.42","86535000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","5820","80","1.39","207297342000"
"103840","우양","KOSDAQ","음식료·담배","5840","-30","-0.51","83266720000"
"046940","우원개발","KOSDAQ","건설","7320","220","3.10","132304242000"
"215380","우정바이오","KOSDAQ","기타서비스","7760","290","3.88","93841105760"
"065680","우주일렉트로","KOSDAQ","IT부품","26800","-550","-2.01","266237096000"
"018620","우진비앤지","KOSDAQ","제약","2620","-40","-1.50","75689947660"
"307280","원바이오젠","KOSDAQ","제약","2110","0","0.00","73296264260"
"053080","원방테크","KOSDAQ","기계·장비","44650","-250","-0.56","191733484950"
"032940","원익","KOSDAQ","유통","5210","-110","-2.07","94786728300"
"240810","원익IPS","KOSDAQ","반도체","46850","-950","-1.99","2299580761850"
"074600","원익QnC","KOSDAQ","비금속","30900","250","0.82","812299200000"
"104830","원익머트리얼즈","KOSDAQ","반도체","35400","-750","-2.07","446323200000"
"014190","원익큐브","KOSDAQ","유통","4240","-75","-1.74","150095601440"
"131390","원익피앤이","KOSDAQ","일반전기전자","22350","-650","-2.83","331202638500"
"030530","원익홀딩스","KOSDAQ","기계·장비","6150","-80","-1.28","475013583150"
"012620","원일특강","KOSDAQ","금속","13600","50","0.37","59840000000"
"008370","원풍","KOSDAQ","화학","6060","-160","-2.57","72720000000"
"008290","원풍물산","KOSDAQ","섬유·의류","1840","-25","-1.34","74876369360"
"101160","월덱스","KOSDAQ","반도체","26750","-550","-2.01","441669062750"
"095270","웨이브일렉트로","KOSDAQ","IT부품","9350","200","2.19","139981243600"
"065950","웰크론","KOSDAQ","섬유·의류","4835","-45","-0.92","136498345170"
"076080","웰크론한텍","KOSDAQ","건설","4490","90","2.05","93109435320"
"196700","웹스","KOSDAQ","화학","6590","-240","-3.51","94659708960"
"069080","웹젠","KOSDAQ","디지털컨텐츠","29600","-450","-1.50","1045202166400"
"053580","웹케시","KOSDAQ","금융","34150","-200","-0.58","470800369200"
"071460","위니아딤채","KOSDAQ","일반전기전자","4960","-70","-1.39","178397783200"
"044340","위닉스","KOSDAQ","일반전기전자","21600","-200","-0.92","386065980000"
"330350","위더스제약","KOSDAQ","제약","13700","-300","-2.14","180684121400"
"348350","위드텍","KOSDAQ","의료·정밀기기","21600","-400","-1.82","219965760000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","57400","-2100","-3.53","964320000000"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","5770","-220","-3.67","91140813950"
"065370","위세아이텍","KOSDAQ","출판·매체복제","15000","300","2.04","98638110000"
"038620","위즈코프","KOSDAQ","유통","3780","155","4.28","223164293940"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","18100","-600","-3.21","659459400100"
"036090","위지트","KOSDAQ","기계·장비","1400","10","0.72","126323939000"
"136540","윈스","KOSDAQ","소프트웨어","17400","-150","-0.85","212482936200"
"320000","윈텍","KOSDAQ","기계·장비","2940","-10","-0.34","54387495120"
"097800","윈팩","KOSDAQ","반도체","2440","-10","-0.41","103975149040"
"192390","윈하이텍","KOSDAQ","금속","5760","-240","-4.00","61383720960"
"313760","윌링스","KOSDAQ","일반전기전자","17750","1300","7.90","86300500000"
"900340","윙입푸드","KOSDAQ","금융","1410","-35","-2.42","67642533480"
"036200","유니셈","KOSDAQ","반도체","15000","-350","-2.28","459963345000"
"018000","유니슨","KOSDAQ","기계·장비","3600","-100","-2.70","438241503600"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","4580","-50","-1.08","67229852060"
"011320","유니크","KOSDAQ","운송장비·부품","7710","-160","-2.03","148962558450"
"086390","유니테스트","KOSDAQ","반도체","23500","-350","-1.47","496651961000"
"241690","유니테크노","KOSDAQ","운송장비·부품","8100","680","9.16","191205279000"
"142210","유니트론텍","KOSDAQ","유통","7850","-240","-2.97","94809497550"
"048430","유라테크","KOSDAQ","일반전기전자","11850","-450","-3.66","136512000000"
"206650","유바이오로직스","KOSDAQ","제약","37150","250","0.68","1303147402800"
"089850","유비벨록스","KOSDAQ","소프트웨어","15550","-1050","-6.33","110649088350"
"032620","유비케어","KOSDAQ","소프트웨어","9450","250","2.72","493262963550"
"264450","유비쿼스","KOSDAQ","통신장비","23100","-100","-0.43","236675808600"
"078070","유비쿼스홀딩스","KOSDAQ","일반전기전자","20550","-300","-1.44","384215705400"
"024800","유성티엔에스","KOSDAQ","운송","3700","-75","-1.99","115730886600"
"054930","유신","KOSDAQ","기타서비스","25050","50","0.20","75150000000"
"069330","유아이디","KOSDAQ","IT부품","2730","0","0.00","37072641060"
"049520","유아이엘","KOSDAQ","IT부품","3990","-55","-1.36","86921894640"
"313750","유안타제4호스팩","KOSDAQ","금융","2280","15","0.66","10602000000"
"336060","유안타제5호스팩","KOSDAQ","금융","2220","30","1.37","13164600000"
"340360","유안타제6호스팩","KOSDAQ","금융","3410","530","18.40","23341450000"
"367460","유안타제7호스팩","KOSDAQ","금융","2215","0","0.00","12182500000"
"367480","유안타제8호스팩","KOSDAQ","금융","2220","30","1.37","14407800000"
"056090","유앤아이","KOSDAQ","의료·정밀기기","5010","-140","-2.72","46477389240"
"263770","유에스티","KOSDAQ","금속","6000","-120","-1.96","142201032000"
"340930","유일에너테크","KOSDAQ","기계·장비","20150","700","3.60","213389386600"
"023410","유진기업","KOSDAQ","비금속","5410","-40","-0.73","418251768830"
"056080","유진로봇","KOSDAQ","기계·장비","3775","-50","-1.31","141608373800"
"321260","유진스팩4호","KOSDAQ","금융","4050","70","1.76","14134500000"
"331380","유진스팩5호","KOSDAQ","금융","4360","-25","-0.57","17483600000"
"373340","유진스팩6호","KOSDAQ","금융","3385","-25","-0.73","10222700000"
"084370","유진테크","KOSDAQ","반도체","46500","-1000","-2.11","1065595953000"
"178780","유테크","KOSDAQ","유통","1730","0","0.00","60240302320"
"179900","유티아이","KOSDAQ","IT부품","13600","-350","-2.51","220413772000"
"263050","유틸렉스","KOSDAQ","제약","30350","-1350","-4.26","468465968200"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","5360","-260","-4.63","50185797920"
"072770","율호","KOSDAQ","소프트웨어","3345","-45","-1.33","130344628380"
"039020","이건홀딩스","KOSDAQ","종이·목재","5670","-210","-3.57","128055300030"
"060230","이그잭스","KOSDAQ","IT부품","2370","-40","-1.66","186421194840"
"067920","이글루시큐리티","KOSDAQ","소프트웨어","8320","-30","-0.36","91487710080"
"044960","이글벳","KOSDAQ","유통","8410","-50","-0.59","106318236030"
"303530","이노뎁","KOSDAQ","소프트웨어","24500","-1000","-3.92","174713297500"
"302430","이노메트리","KOSDAQ","기계·장비","16700","-50","-0.30","163602184600"
"073490","이노와이어리스","KOSDAQ","통신장비","47450","-1300","-2.67","319696462800"
"086250","이노와이즈","KOSDAQ","기계·장비","1405","0","0.00","43288294470"
"215790","이노인스트루먼트","KOSDAQ","통신장비","2220","-35","-1.55","89428590780"
"246960","이노테라피","KOSDAQ","제약","15450","-750","-4.63","77932642800"
"088390","이녹스","KOSDAQ","운송장비·부품","24400","-550","-2.20","228160593600"
"272290","이녹스첨단소재","KOSDAQ","IT부품","72700","1700","2.39","713974268300"
"053350","이니텍","KOSDAQ","소프트웨어","7400","-100","-1.33","146452778400"
"258610","이더블유케이","KOSDAQ","금속","7790","-120","-1.52","112756549750"
"215090","이디티","KOSDAQ","의료·정밀기기","2590","35","1.37","189249787440"
"041520","이라이콤","KOSDAQ","IT부품","10200","-100","-0.97","124325046000"
"264850","이랜시스","KOSDAQ","일반전기전자","3815","-50","-1.29","109688162780"
"054210","이랜텍","KOSDAQ","IT부품","7280","-250","-3.32","184120008800"
"164060","이루다","KOSDAQ","의료·정밀기기","16300","-650","-3.83","127385478000"
"065440","이루온","KOSDAQ","소프트웨어","5260","70","1.35","143466605200"
"115610","이미지스","KOSDAQ","반도체","3170","120","3.93","24311135760"
"349720","이베스트스팩5호","KOSDAQ","금융","2190","0","0.00","7927800000"
"323210","이베스트이안스팩1호","KOSDAQ","금융","2290","70","3.15","7328000000"
"078020","이베스트투자증권","KOSDAQ","금융","8950","-50","-0.56","496556650500"
"131400","이브이첨단소재","KOSDAQ","IT부품","5110","-110","-2.11","118659539950"
